price,latitude,longitude,surface_area,num_of_room,floor,num_floors_in_building,finish_condition,form_of_property,balcony_garden_terrace,parking_space,heating
600000,52.2034054,21.0462011,29.89,1,3,4,for renovation,,Balcony,,municipal
625000,52.3296983,20.9455248,41.5,1,1,4,for living,full ownership,"Balcony, Garden",garage/parking space,boiler room
690000,52.206737,20.97436,48.7,2,3,7,for renovation,full ownership,Balcony,,municipal
490000,52.19512,20.88379,39.0,2,4,4,for renovation,full ownership,,,municipal
,52.4201037,20.7273534,57.03,3,1,7,for finishing,full ownership,,garage/parking space,
999000,52.339584,20.95976,114.05,5,0,2,for finishing,full ownership,Garden,garage/parking space,other
834779,52.322933,21.129034,118.63,5,1,2,for finishing,full ownership,"Balcony, Garden",garage/parking space,gas
519900,52.34154,21.257578,56.22,3,1,1,for finishing,full ownership,"Terrace, Garden",garage/parking space,gas
554505,52.2538,20.733702,52.81,3,2,2,for finishing,full ownership,Balcony,garage/parking space,
741642,52.416054,20.731787,72.71,4,1,,,full ownership,Balcony,garage/parking space,municipal
,52.183517,21.136904,77.38,4,1,2,for finishing,full ownership,Garden,garage/parking space,gas
549000,52.416214,21.19915,67.86,4,0,2,for finishing,full ownership,Garden,garage/parking space,gas
720000,52.21114,21.01263,37.9,2,0,16,for living,full ownership,,,municipal
515000,52.33106,21.04673,33.11,2,1,2,for living,full ownership,,garage/parking space,municipal
599000,52.2840323,20.9679315,37.0,2,4,4,for renovation,cooperative ownership right to the premises,,,municipal
789000,52.25308,21.04671,56.5,3,2,10,,,,,
760000,52.22709,21.10511,46.2,2,2,4,for living,full ownership,Balcony,garage/parking space,municipal
890000,52.1653954,20.8425812,60.71,3,0,3,for living,full ownership,"Balcony, Garden",garage/parking space,gas
575000,52.1590707,21.0317879,32.8,2,1,10,for renovation,cooperative ownership right to the premises,Balcony,,municipal
928000,52.10732,21.03996,84.0,3,1,2,for living,full ownership,Balcony,garage/parking space,electric
720000,52.34547,21.23894,55.0,3,0,1,for living,full ownership,"Terrace, Garden",garage/parking space,gas
885000,52.25392,21.00301,37.5,2,0,3,for living,full ownership,,,municipal
800000,52.2112358,20.9764535,51.7,2,2,7,for renovation,full ownership,Balcony,,municipal
930000,52.18797,21.02513,49.5,2,4,4,for living,full ownership,,,municipal
539978,52.0787939,21.0209763,43.0,2,2,4,for renovation,cooperative ownership right to the premises,Balcony,,municipal
529000,52.29151,20.94419,36.5,2,8,10,for renovation,full ownership,,,municipal
756000,52.1600788,21.0260379,42.0,2,3,4,for renovation,,Balcony,,municipal
,52.2251855,20.8929949,54.45,3,1,6,for finishing,full ownership,Balcony,garage/parking space,
,52.2389401,21.1375229,65.19,3,4,5,for finishing,full ownership,Balcony,garage/parking space,
,52.1677806,20.9916332,51.27,3,2,6,for finishing,full ownership,Balcony,garage/parking space,
1550000,52.1049958,21.0360114,120.0,3,2,3,for living,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
799000,52.25776,20.89771,53.47,2,2,3,for living,full ownership,Balcony,,
1155000,52.17352,20.99993,55.24,2,1,8,for living,full ownership,Balcony,garage/parking space,municipal
2100000,52.1664922,21.073895,97.0,3,1,,for living,full ownership,"Balcony, Terrace",garage/parking space,
512000,52.27809,20.95038,25.7,1,4,4,for living,cooperative ownership right to the premises,,,municipal
1167221,52.2363899,20.9908047,36.59,2,0,6,for living,full ownership,,garage/parking space,municipal
790000,52.2443653,20.9143424,52.4,2,2,8,for living,full ownership,Balcony,,municipal
684000,52.1997512,21.0141781,38.0,1,1,4,for living,full ownership,,,municipal
850000,52.20089,20.88363,53.0,3,1,7,for living,full ownership,Balcony,garage/parking space,municipal
449000,52.3320224,20.9357309,35.62,1,5,7,,,Balcony,,
790000,52.2443653,20.9143424,52.4,2,2,8,for living,full ownership,Balcony,,municipal
640000,52.2713401,20.9526044,38.0,2,2,4,for living,,Balcony,,municipal
415800,52.1814174,20.8111997,34.65,1,2,2,for renovation,full ownership,,garage/parking space,gas
749000,52.3425336,21.2368157,54.0,2,1,5,for living,full ownership,Terrace,garage/parking space,municipal
979000,52.2273,21.01797,48.0,2,4,7,,full ownership,Balcony,,municipal
752909,52.28996,21.03048,40.7,2,3,9,for living,full ownership,,,
699000,52.22914,20.95441,48.0,2,3,3,,full ownership,Balcony,,municipal
756000,52.1282959,20.6688467,63.0,2,0,2,for living,full ownership,Balcony,,municipal
530000,52.41583,21.202589,113.0,4,1,2,for living,full ownership,"Terrace, Garden",,
799000,52.17507,21.06716,55.6,2,10,12,for living,cooperative ownership right to the premises,Balcony,garage/parking space,
615000,52.2755577,21.1222394,36.7,2,2,5,for living,full ownership,Balcony,,municipal
585000,52.200532,20.9690307,36.1,1,4,8,for living,full ownership,Balcony,garage/parking space,municipal
,52.2365959,20.9913317,50.86,1,4,7,for finishing,full ownership,,,
,52.2091248,21.0722671,71.6,3,2,2,for finishing,full ownership,Balcony,garage/parking space,
,52.19881,21.04509,43.73,2,3,7,for finishing,full ownership,Balcony,garage/parking space,
395000,52.19512,20.88379,25.2,1,7,8,for renovation,cooperative ownership right to the premises,,,municipal
2600000,52.1506751,21.0595108,183.0,5,4,5,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
299936,52.431797,20.726456,26.78,1,0,2,for finishing,full ownership,Garden,garage/parking space,gas
2307000,52.2624103,20.9716155,83.86,4,3,7,for finishing,full ownership,,garage/parking space,
893000,52.23923,21.13655,45.0,2,5,5,for living,full ownership,Balcony,garage/parking space,
675000,52.2386,21.10324,40.0,2,3,4,for living,,Balcony,garage/parking space,
949000,52.23343,21.08554,54.0,2,1,10,for living,full ownership,Terrace,,
899000,52.3200518,20.999984,62.4,3,0,5,for living,full ownership,"Terrace, Garden",garage/parking space,municipal
1420000,52.16933,20.99861,82.16,4,4,6,for finishing,full ownership,Balcony,garage/parking space,
1139000,52.23927,20.97539,64.0,3,1,3,for living,full ownership,,,municipal
,52.2395741,21.1191843,121.24,5,3,3,for finishing,full ownership,Balcony,garage/parking space,
1145000,52.27628,20.95646,68.0,4,3,3,for living,,Balcony,,municipal
575000,52.20602,21.02119,28.0,1,2,10,,full ownership,Balcony,garage/parking space,
1050000,52.231472,21.108013,46.7,3,1,7,for living,full ownership,Balcony,garage/parking space,municipal
1430000,52.1628976,21.0753264,74.67,3,0,4,for living,full ownership,"Terrace, Garden",garage/parking space,municipal
899000,52.23614,21.00817,63.0,3,1,8,,cooperative ownership right to the premises,Balcony,,municipal
1500000,52.13785,21.02912,80.4,7,0,3,for living,cooperative ownership right to the premises,Balcony,,municipal
840000,52.244572,21.0007292,49.4,2,3,3,for finishing,full ownership,,,
1113000,52.2291642,20.9312014,53.0,2,2,7,for living,,,garage/parking space,municipal
1690000,52.234665,20.989488,83.0,2,5,10,for living,full ownership,Terrace,garage/parking space,municipal
,52.2251855,20.8929949,33.52,2,0,6,for finishing,full ownership,"Terrace, Garden",garage/parking space,
2920000,52.2262306,21.0347437,108.0,3,0,4,for living,cooperative ownership right to the premises,,,municipal
638000,52.3471844,20.9391381,54.0,3,,,for finishing,full ownership,"Balcony, Garden",garage/parking space,
555000,52.17522,21.01663,31.06,1,4,10,for renovation,,Balcony,,
466100,52.3255337,21.0697677,34.88,2,1,2,for finishing,full ownership,Balcony,garage/parking space,municipal
719000,52.23914,20.9958,40.0,2,12,15,for renovation,cooperative ownership right to the premises,Balcony,,other
636000,52.1527186,21.0203695,32.01,2,,,for finishing,full ownership,Balcony,garage/parking space,municipal
899000,52.2766571,20.9156287,72.71,4,8,12,,,Balcony,,municipal
750600,52.09094,21.11776,54.0,2,0,3,for living,full ownership,"Balcony, Terrace, Garden",garage/parking space,
1200000,52.17433,20.99022,60.0,3,7,7,for living,full ownership,Balcony,garage/parking space,municipal
999000,52.18715,21.04663,56.0,3,2,6,for renovation,full ownership,,,municipal
1750000,52.22401,21.00681,51.0,2,3,5,,,,,municipal
729000,52.2001709,20.9416741,41.14,2,4,6,for renovation,full ownership,Balcony,garage/parking space,municipal
890000,52.2582405,20.9168002,68.68,3,3,3,for living,full ownership,Balcony,,municipal
1611500,52.227951,20.8806267,103.61,4,3,3,for finishing,full ownership,Balcony,garage/parking space,municipal
950000,52.20821,20.80375,87.97,4,3,3,for living,full ownership,Balcony,garage/parking space,
941545,52.2470921,20.9655824,45.05,2,6,6,for living,full ownership,Balcony,garage/parking space,municipal
1450000,52.2572815,21.054203,77.58,3,2,4,for living,full ownership,Balcony,garage/parking space,municipal
608013,52.227951,20.8806267,32.17,1,0,3,for finishing,full ownership,Garden,garage/parking space,municipal
505470,52.2077403,21.172136,33.2,1,4,4,for finishing,full ownership,Balcony,garage/parking space,municipal
600000,52.2416982,21.1583552,40.0,2,0,6,for living,full ownership,Garden,,municipal
1090000,52.19924,20.88083,67.4,3,5,7,for living,,Balcony,,gas
1370000,52.23394,21.05953,61.0,3,3,3,for living,,,garage/parking space,
640000,52.14541,21.05713,34.4,1,6,7,for living,,,garage/parking space,municipal
749000,52.19862,21.00221,44.0,2,1,3,for renovation,full ownership,,,municipal
759000,52.21972,20.98098,38.0,2,1,5,for living,full ownership,,,municipal
657000,52.337818,21.0238268,49.17,2,0,3,for living,full ownership,Garden,garage/parking space,other
464270,52.1984472,20.8704293,27.31,1,0,3,for finishing,full ownership,,,municipal
769000,52.20726,20.99942,46.2,3,9,10,for renovation,,,,municipal
1532090,52.1863256,21.0234654,50.9,2,2,3,for finishing,full ownership,,garage/parking space,
2340000,52.1463033,21.0659356,122.8,4,1,2,for living,,Balcony,garage/parking space,municipal
,52.1806064,21.0437986,59.82,3,7,7,for finishing,full ownership,,garage/parking space,
1379000,52.33375,21.20671,150.0,6,2,3,for living,full ownership,"Balcony, Garden",garage/parking space,gas
,52.3487976,20.9425148,41.01,2,0,5,for finishing,full ownership,Garden,garage/parking space,
1750000,52.37688,20.73101,310.0,5,1,1,for living,full ownership,"Terrace, Garden",garage/parking space,
1235000,52.28521,20.92785,73.5,3,0,8,for finishing,full ownership,Garden,garage/parking space,
,52.2069978,20.8806564,61.84,3,7,7,for finishing,full ownership,Balcony,garage/parking space,
1530000,52.18587,21.02282,76.0,3,5,13,for finishing,,,garage/parking space,municipal
465000,52.3102751,21.0620732,35.0,2,2,2,,full ownership,Balcony,garage/parking space,
1997000,52.299221,21.054783,111.0,4,1,4,for living,full ownership,,,
880000,52.20836,20.99931,46.2,3,0,11,for living,,,garage/parking space,municipal
699000,52.27043,20.97917,31.0,1,4,5,for finishing,full ownership,,garage/parking space,municipal
798000,52.2586836,20.9312375,54.0,2,5,6,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
636000,52.2037,20.88393,43.29,2,3,7,,full ownership,Balcony,garage/parking space,municipal
984000,52.15909,20.81716,82.0,3,0,3,for living,full ownership,"Terrace, Garden",garage/parking space,municipal
677000,52.13785,21.02912,42.4,2,3,7,for living,cooperative ownership right to the premises,Balcony,,municipal
1375000,52.1110226,21.045283,120.0,4,,,for finishing,full ownership,"Balcony, Terrace, Garden",garage/parking space,gas
650000,52.3521187,20.8761743,111.0,4,0,1,for living,full ownership,Terrace,garage/parking space,gas
1399000,52.2030944,21.0155615,70.0,2,3,3,,full ownership,,,
870000,52.2506534,21.011595,29.0,1,2,3,for living,full ownership,,,municipal
1600000,52.1442398,21.0177838,76.0,3,4,5,for renovation,full ownership,,,municipal
2690000,52.2373307,21.0029647,115.0,4,8,11,for living,full ownership,,garage/parking space,municipal
799000,52.26737,20.96891,47.5,3,2,10,for renovation,full ownership,Balcony,,municipal
1350000,52.224782,21.015054,49.88,2,1,5,for living,full ownership,,,municipal
1200000,52.2021313,20.9554848,65.7,3,6,8,for living,full ownership,Balcony,,municipal
610000,52.2611122,20.9975701,37.0,2,2,10,for living,,,garage/parking space,municipal
787360,52.16244,20.99414,41.47,2,1,5,,full ownership,,,municipal
884450,52.2322443,20.9873744,36.1,2,12,30,for living,full ownership,Balcony,garage/parking space,municipal
639000,52.2611122,20.9975701,37.0,2,1,10,for living,,,garage/parking space,municipal
2600000,52.2055077,21.0244688,146.46,7,12,18,for renovation,,,garage/parking space,municipal
736250,52.1576755,21.0381759,48.0,2,6,8,for living,cooperative ownership right to the premises,Balcony,,municipal
583000,52.24419,21.10846,33.0,1,0,1,for living,,,garage/parking space,
828000,52.216624,20.98594,46.91,2,2,4,for renovation,,,,municipal
1390000,52.264924,20.97926,77.0,3,6,6,for renovation,full ownership,,,municipal
930000,52.1787487,21.0567678,56.8,3,6,15,for living,cooperative ownership right to the premises,Balcony,,municipal
769000,52.263126,20.9619294,46.8,2,4,4,for living,,Balcony,,municipal
703000,52.27687,20.93974,34.3,1,1,4,for finishing,,Balcony,,municipal
698000,52.217294,20.7958182,57.67,3,3,4,for living,full ownership,Balcony,garage/parking space,municipal
999111,52.234693,20.990096,68.8,3,0,4,for living,full ownership,,,municipal
1390000,52.2663027,20.9456116,76.0,3,1,,for living,full ownership,Balcony,garage/parking space,
,52.2069978,20.8806564,64.0,4,5,7,for finishing,full ownership,Balcony,garage/parking space,
698000,52.217294,20.7958182,57.67,3,3,4,for living,full ownership,Balcony,garage/parking space,municipal
695000,52.27687,20.93974,34.68,1,1,4,for finishing,,Balcony,,municipal
684000,52.27687,20.93974,29.09,1,4,4,for finishing,,Balcony,,municipal
920000,52.209501,20.80501,87.4,5,0,4,,full ownership,Balcony,garage/parking space,
985000,52.2541538,20.9125767,63.0,4,0,8,,full ownership,Balcony,garage/parking space,municipal
1350000,52.172984,21.0223,93.0,5,4,10,for renovation,,Balcony,,municipal
529300,52.22307,20.89311,27.0,1,1,3,for finishing,full ownership,Balcony,,municipal
930800,52.22521,20.97862,36.81,2,1,8,for living,full ownership,,garage/parking space,municipal
498000,52.3255337,21.0697677,37.54,2,2,2,for finishing,full ownership,Balcony,garage/parking space,municipal
500000,52.07927,21.00929,33.0,1,2,5,for living,full ownership,Balcony,,
570000,52.23922,21.15004,47.0,3,0,4,,,,,municipal
1300000,52.2671722,20.9804729,75.0,3,0,4,for living,cooperative ownership right to the premises,Balcony,,municipal
1185000,52.16047,21.07848,62.57,2,0,4,for finishing,,Garden,garage/parking space,
1070000,52.2414923,21.0681376,81.0,3,3,3,for living,full ownership,Balcony,,municipal
599000,52.299324,21.0402835,47.5,3,9,10,for living,,Balcony,,municipal
1035000,52.2024457,21.007763,51.8,3,1,3,for renovation,full ownership,Balcony,,municipal
659000,52.212,20.90078,35.0,2,2,3,,,,,
989900,52.2801045,21.1188395,120.3,3,3,4,for living,full ownership,Balcony,garage/parking space,municipal
995000,52.2282572,20.9560779,67.9,4,4,4,for renovation,full ownership,Balcony,,municipal
2635000,52.2596,20.97982,98.0,4,2,9,for living,full ownership,Balcony,garage/parking space,
899000,52.18333,21.00707,28.82,1,4,7,for living,full ownership,Balcony,garage/parking space,municipal
1100000,52.1823249,21.0258847,50.14,2,5,,for living,full ownership,,,municipal
900000,52.26171,20.92448,55.77,3,2,3,for living,full ownership,,garage/parking space,municipal
,52.1677806,20.9916332,50.01,3,4,6,for finishing,full ownership,Balcony,garage/parking space,
,52.3689693,20.9427929,36.85,2,0,4,for finishing,full ownership,,garage/parking space,
,52.2251855,20.8929949,66.21,3,2,5,for finishing,full ownership,,garage/parking space,
,52.19881,21.04509,46.21,2,1,7,for finishing,full ownership,Balcony,garage/parking space,
,52.2389401,21.1375229,67.24,3,1,5,for finishing,full ownership,Balcony,garage/parking space,
1270000,52.19811,21.00122,64.0,3,4,5,for finishing,,,garage/parking space,municipal
,52.2091248,21.0722671,32.91,1,2,2,for finishing,full ownership,Balcony,garage/parking space,
1029000,52.15568,21.03457,50.0,2,10,12,,full ownership,,,
,52.167578,21.171237,74.35,3,1,1,for finishing,full ownership,"Balcony, Garden",,
542500,52.275085,21.120158,35.17,2,5,5,for living,full ownership,"Balcony, Terrace",garage/parking space,municipal
690000,52.225072,21.0353699,37.51,2,7,10,,full ownership,Balcony,,municipal
,52.2091248,21.0722671,56.51,2,0,2,for finishing,full ownership,Garden,garage/parking space,
1029000,52.15568,21.03457,50.0,2,10,12,,full ownership,,,
1700000,52.22162,21.0044,80.0,3,1,5,for living,full ownership,Balcony,garage/parking space,other
1299300,52.24213,20.89577,71.0,3,3,3,for living,full ownership,Balcony,garage/parking space,municipal
650000,52.28563,21.02625,36.82,2,0,2,,full ownership,Garden,garage/parking space,
